lyn index =  5
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.05978684445e+13 0.0013260592951
1 911.977734751 -3.05986154684e+13 0.0013259736059
2 911.955469501 -3.05993625288e+13 0.00132588792041
3 911.933204252 -3.06001096257e+13 0.00132580223864
4 911.910939003 -3.0600856759e+13 0.00132571656059
5 911.888673754 -3.06016039289e+13 0.00132563088625
6 911.866408504 -3.06023511352e+13 0.00132554521563
7 911.844143255 -3.0603098378e+13 0.00132545954872
8 911.821878006 -3.06038456573e+13 0.00132537388553
9 911.799612756 -3.06045929731e+13 0.00132528822605
10 911.777347507 -3.06053403254e+13 0.00132520257029
11 911.755082258 -3.06060877142e+13 0.00132511691825
12 911.732817009 -3.06068351395e+13 0.00132503126992
13 911.710551759 -3.06075826013e+13 0.0013249456253
14 911.68828651 -3.06083300997e+13 0.0013248599844
15 911.666021261 -3.06090776345e+13 0.00132477434722
16 911.643756011 -3.06098252058e+13 0.00132468871375
17 911.621490762 -3.06105728137e+13 0.001324603084
18 911.599225513 -3.06113204581e+13 0.00132451745796
19 911.576960264 -3.0612068139e+13 0.00132443183563
20 911.554695014 -3.06128158564e+13 0.00132434621702
21 911.532429765 -3.06135636104e+13 0.00132426060213
22 911.510164516 -3.06143114009e+13 0.00132417499094
23 911.487899267 -3.06150592279e+13 0.00132408938348
24 911.465634017 -3.06158070915e+13 0.00132400377972
25 911.443368768 -3.06165549916e+13 0.00132391817969
26 911.421103519 -3.06173029282e+13 0.00132383258336
27 911.398838269 -3.06180509014e+13 0.00132374699075
28 911.37657302 -3.06187989111e+13 0.00132366140185
29 911.354307771 -3.06195469574e+13 0.00132357581667
30 911.332042522 -3.06202950402e+13 0.0013234902352
31 911.309777272 -3.06210431596e+13 0.00132340465744
32 911.287512023 -3.06217913155e+13 0.0013233190834
33 911.265246774 -3.0622539508e+13 0.00132323351307
34 911.242981524 -3.06232877371e+13 0.00132314794645
35 911.220716275 -3.06240360027e+13 0.00132306238355
36 911.198451026 -3.06247843049e+13 0.00132297682436
37 911.176185777 -3.06255326437e+13 0.00132289126889
38 911.153920527 -3.0626281019e+13 0.00132280571712
39 911.131655278 -3.06270294309e+13 0.00132272016907
40 911.109390029 -3.06277778794e+13 0.00132263462473
41 911.087124779 -3.06285263645e+13 0.00132254908411
42 911.06485953 -3.06292748862e+13 0.00132246354719
43 911.042594281 -3.06300234444e+13 0.00132237801399
44 911.020329032 -3.06307720393e+13 0.0013222924845
45 910.998063782 -3.06315206707e+13 0.00132220695873
46 910.975798533 -3.06322693387e+13 0.00132212143666
47 910.953533284 -3.06330180433e+13 0.00132203591831
