lyn index =  8
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.02763891932e+13 0.00555308283241
1 911.878952035 -3.02804082522e+13 0.0055501352182
2 911.757904069 -3.02844283784e+13 0.00554718877777
3 911.636856104 -3.02884495722e+13 0.00554424351084
4 911.515808138 -3.02924718341e+13 0.00554129941678
5 911.394760173 -3.02964951643e+13 0.00553835649598
6 911.273712207 -3.03005195635e+13 0.00553541474776
7 911.152664242 -3.03045450319e+13 0.00553247417179
8 911.031616276 -3.030857157e+13 0.00552953476748
9 910.910568311 -3.03125991783e+13 0.00552659653502
10 910.789520346 -3.03166278572e+13 0.0055236594738
11 910.66847238 -3.03206576071e+13 0.00552072358348
12 910.547424415 -3.03246884284e+13 0.00551778886373
13 910.426376449 -3.03287203215e+13 0.00551485531403
14 910.305328484 -3.03327532869e+13 0.00551192293445
15 910.184280518 -3.03367873251e+13 0.00550899172447
16 910.063232553 -3.03408224364e+13 0.00550606168377
17 909.942184587 -3.03448586212e+13 0.00550313281204
18 909.821136622 -3.03488958801e+13 0.00550020510879
19 909.700088657 -3.03529342133e+13 0.00549727857404
20 909.579040691 -3.03569736215e+13 0.00549435320731
21 909.457992726 -3.03610141049e+13 0.00549142900829
22 909.33694476 -3.0365055664e+13 0.00548850597667
23 909.215896795 -3.03690982993e+13 0.00548558411201
24 909.094848829 -3.03731420111e+13 0.00548266341425
25 908.973800864 -3.03771867999e+13 0.00547974388295
26 908.852752898 -3.03812326662e+13 0.0054768255178
27 908.731704933 -3.03852796103e+13 0.00547390831849
28 908.610656968 -3.03893276328e+13 0.00547099228461
29 908.489609002 -3.03933767339e+13 0.00546807741606
30 908.368561037 -3.03974269142e+13 0.0054651637124
31 908.247513071 -3.04014781741e+13 0.00546225117335
32 908.126465106 -3.0405530514e+13 0.00545933979858
33 908.00541714 -3.04095839344e+13 0.00545642958771
34 907.884369175 -3.04136384356e+13 0.00545352054059
35 907.763321209 -3.04176940182e+13 0.00545061265682
36 907.642273244 -3.04217506825e+13 0.00544770593609
37 907.521225278 -3.04258084289e+13 0.00544480037804
38 907.400177313 -3.0429867258e+13 0.00544189598248
39 907.279129348 -3.04339271702e+13 0.00543899274903
40 907.158081382 -3.04379881658e+13 0.00543609067739
41 907.037033417 -3.04420502454e+13 0.00543318976719
42 906.915985451 -3.04461134092e+13 0.00543029001822
43 906.794937486 -3.04501776579e+13 0.00542739143013
44 906.67388952 -3.04542429918e+13 0.00542449400257
45 906.552841555 -3.04583094113e+13 0.00542159773529
46 906.431793589 -3.0462376917e+13 0.00541870262797
47 906.310745624 -3.04664455091e+13 0.00541580868025
