lyn index =  16
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00667137885e+13 0.00135387674491
1 911.814523908 -3.00728297874e+13 0.00133515755318
2 911.629047815 -3.0078948275e+13 0.00132044786791
3 911.443571723 -3.00850692528e+13 0.00130870388327
4 911.258095631 -3.00911927222e+13 0.00129918680572
5 911.072619538 -3.00973186849e+13 0.00129135896634
6 910.887143446 -3.01034471424e+13 0.00128482145981
7 910.701667354 -3.01095780962e+13 0.0012792750598
8 910.516191262 -3.01157115477e+13 0.00127449358053
9 910.330715169 -3.01218474986e+13 0.0012703052908
10 910.145239077 -3.01279859503e+13 0.00126657943154
11 909.959762985 -3.01341269044e+13 0.00126321624085
12 909.774286892 -3.01402703625e+13 0.00126013952227
13 909.5888108 -3.0146416326e+13 0.0012572909919
14 909.403334708 -3.01525647964e+13 0.00125462601978
15 909.217858615 -3.01587157754e+13 0.00125211035295
16 909.032382523 -3.01648692645e+13 0.0012497176608
17 908.846906431 -3.01710252651e+13 0.00124742761698
18 908.661430339 -3.01771837789e+13 0.00124522447759
19 908.475954246 -3.01833448073e+13 0.00121056732851
20 908.290478154 -3.01895083519e+13 0.00120901772437
21 908.105002062 -3.01956744143e+13 0.00120803048383
22 907.919525969 -3.0201842996e+13 0.00120704384821
23 907.734049877 -3.02080140985e+13 0.00120605781716
24 907.548573785 -3.02141877234e+13 0.00120507239038
25 907.363097692 -3.02203638722e+13 0.00120408756761
26 907.1776216 -3.02265425465e+13 0.00120310334858
27 906.992145508 -3.02327237478e+13 0.00120211973306
28 906.806669415 -3.02389074777e+13 0.0012011367208
29 906.621193323 -3.02450937378e+13 0.00120015431152
30 906.435717231 -3.02512825295e+13 0.00119917250501
31 906.250241139 -3.02574738544e+13 0.00119819130098
32 906.064765046 -3.02636677142e+13 0.00119721069922
33 905.879288954 -3.02698641103e+13 0.00119623069947
34 905.693812862 -3.02760630443e+13 0.00119525130148
35 905.508336769 -3.02822645177e+13 0.00119427250504
36 905.322860677 -3.02884685322e+13 0.00119329430989
37 905.137384585 -3.02946750893e+13 0.00119231671577
38 904.951908492 -3.03008841905e+13 0.00119133972247
39 904.7664324 -3.03070958375e+13 0.00119036332971
40 904.580956308 -3.03133100317e+13 0.00118938753726
41 904.395480216 -3.03195267748e+13 0.00118841234487
42 904.210004123 -3.03257460683e+13 0.00118743775228
43 904.024528031 -3.03319679138e+13 0.00118646375925
44 903.839051939 -3.03381923128e+13 0.00118549036553
45 903.653575846 -3.0344419267e+13 0.00118451757088
46 903.468099754 -3.03506487779e+13 0.00118354537505
47 903.282623662 -3.03568808471e+13 0.00118257377779
