lyn index =  17
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00566270565e+13 0.00133803594044
1 911.811424502 -3.00628431921e+13 0.00130987434502
2 911.622849003 -3.00690618995e+13 0.00128866190987
3 911.434273505 -3.00752831801e+13 0.00127233717206
4 911.245698006 -3.00815070356e+13 0.00125955742337
5 911.057122508 -3.00877334677e+13 0.00124940252449
6 910.868547009 -3.00939624778e+13 0.0012412176212
7 910.679971511 -3.01001940676e+13 0.00123452460181
8 910.491396012 -3.01064282387e+13 0.00122896878629
9 910.302820514 -3.01126649927e+13 0.00122428438093
10 910.114245015 -3.01189043312e+13 0.00122027096937
11 909.925669517 -3.01251462559e+13 0.0012167768272
12 909.737094018 -3.01313907682e+13 0.00121368683596
13 909.54851852 -3.01376378699e+13 0.0012109134935
14 909.359943021 -3.01438875626e+13 0.0012083902208
15 909.171367523 -3.01501398478e+13 0.00120606628659
16 908.982792024 -3.01563947271e+13 0.0012039029708
17 908.794216526 -3.01626522023e+13 0.00120187065809
18 908.605641027 -3.01689122748e+13 0.00119994663629
19 908.417065529 -3.01751749464e+13 0.00119811340703
20 908.22849003 -3.01814402186e+13 0.00118073420351
21 908.039914532 -3.01877080931e+13 0.00116353866212
22 907.851339033 -3.01939785714e+13 0.00116291274617
23 907.662763535 -3.02002516552e+13 0.00116228713265
24 907.474188036 -3.02065273462e+13 0.00116166176727
25 907.285612538 -3.02128056459e+13 0.0011610366297
26 907.097037039 -3.0219086556e+13 0.00116041172153
27 906.908461541 -3.02253700781e+13 0.00115978703365
28 906.719886042 -3.02316562139e+13 0.00115916256713
29 906.531310544 -3.02379449649e+13 0.00115853832707
30 906.342735045 -3.02442363328e+13 0.00115791430073
31 906.154159547 -3.02505303193e+13 0.00115729049792
32 905.965584048 -3.02568269259e+13 0.00115666690889
33 905.77700855 -3.02631261543e+13 0.00115604354218
34 905.588433051 -3.02694280062e+13 0.0011554203946
35 905.399857553 -3.02757324831e+13 0.0011547974646
36 905.211282054 -3.02820395868e+13 0.00115417475993
37 905.022706556 -3.02883493188e+13 0.00115355227873
38 904.834131057 -3.02946616809e+13 0.00115293001934
39 904.645555559 -3.03009766746e+13 0.00115230798648
40 904.45698006 -3.03072943016e+13 0.00115168617728
41 904.268404562 -3.03136145635e+13 0.00115106458926
42 904.079829063 -3.03199374621e+13 0.00115044322526
43 903.891253565 -3.03262629989e+13 0.00114982208282
44 903.702678066 -3.03325911755e+13 0.00114920116009
45 903.514102568 -3.03389219938e+13 0.00114858045952
46 903.325527069 -3.03452554552e+13 0.00114795997945
47 903.136951571 -3.03515915615e+13 0.00114733971868
