lyn index =  22
input velocity PDF from ...  output/f_v12_01.out
computing the optical depth from Lya-absorbing clouds ...
0 912.0 -3.00254926285e+13 0.000849509867672
1 911.801857653 -3.00320174251e+13 0.000757773134122
2 911.603715306 -3.00385450581e+13 0.00070006635148
3 911.405572958 -3.00450755293e+13 0.000662868890641
4 911.207430611 -3.00516088407e+13 0.000637874415831
5 911.009288264 -3.0058144994e+13 0.000620312586947
6 910.811145917 -3.00646839911e+13 0.000607492680751
7 910.613003569 -3.00712258339e+13 0.000597855154457
8 910.414861222 -3.00777705242e+13 0.000590444734786
9 910.216718875 -3.00843180639e+13 0.000584639165901
10 910.018576528 -3.00908684549e+13 0.00058001215455
11 909.820434181 -3.00974216989e+13 0.000576261215045
12 909.622291833 -3.0103977798e+13 0.000573166924713
13 909.424149486 -3.01105367539e+13 0.000570567915895
14 909.226007139 -3.01170985685e+13 0.000568344521092
15 909.027864792 -3.01236632437e+13 0.000566407594289
16 908.829722445 -3.01302307813e+13 0.00056469047755
17 908.631580097 -3.01368011832e+13 0.000563143259018
18 908.43343775 -3.01433744514e+13 0.000561728498355
19 908.235295403 -3.01499505876e+13 0.000560418077999
20 908.037153056 -3.01565295938e+13 0.000559190841479
21 907.839010708 -3.01631114718e+13 0.000558030833279
22 907.640868361 -3.01696962235e+13 0.000556925976353
23 907.442726014 -3.01762838508e+13 0.000555867093298
24 907.244583667 -3.01828743556e+13 0.000540744604569
25 907.04644132 -3.01894677398e+13 0.000539570007518
26 906.848298972 -3.01960640052e+13 0.00053909869027
27 906.650156625 -3.02026631537e+13 0.000538627681905
28 906.452014278 -3.02092651873e+13 0.000538156982256
29 906.253871931 -3.02158701078e+13 0.000537686591182
30 906.055729584 -3.02224779171e+13 0.00053721650855
31 905.857587236 -3.02290886171e+13 0.000536746734225
32 905.659444889 -3.02357022097e+13 0.000536277268061
33 905.461302542 -3.02423186969e+13 0.000535808109928
34 905.263160195 -3.02489380804e+13 0.000535339259694
35 905.065017847 -3.02555603623e+13 0.000534870717218
36 904.8668755 -3.02621855444e+13 0.000534402482369
37 904.668733153 -3.02688136286e+13 0.000533934555012
38 904.470590806 -3.02754446168e+13 0.000533466935011
39 904.272448459 -3.0282078511e+13 0.000532999622237
40 904.074306111 -3.0288715313e+13 0.000532532616552
41 903.876163764 -3.02953550247e+13 0.000532065917827
42 903.678021417 -3.03019976482e+13 0.000531599525924
43 903.47987907 -3.03086431852e+13 0.000531133440708
44 903.281736723 -3.03152916378e+13 0.000530667662046
45 903.083594375 -3.03219430077e+13 0.000530202189802
46 902.885452028 -3.03285972971e+13 0.000529737023839
47 902.687309681 -3.03352545076e+13 0.000529272164026
